timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1539805720217,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-128,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720253,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-129,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720287,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-130,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720317,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-131,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720353,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-132,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720387,1,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-133,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805720422,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-134,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805720454,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-135,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720488,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-136,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805720521,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-137,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720552,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-138,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720587,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-139,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805720618,5,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-140,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805720652,7,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-141,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,7
1539805720686,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-142,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720722,10,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-143,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,10
1539805720753,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-144,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805720785,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-145,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805720824,13,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-146,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,13
1539805720853,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-147,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805720887,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-148,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720923,3,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-149,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805720955,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-150,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805720993,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-151,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721024,11,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-152,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,11
1539805721055,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-153,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721093,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-154,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805721124,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-155,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805721161,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-156,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805721194,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-157,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721228,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-158,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721256,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-159,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721327,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-161,text,false,,2785,0,2,2,https://192.168.99.100:4000/,0,0,0
1539805721294,42,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-160,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,42
1539805721358,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-162,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721395,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-163,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,0
1539805721426,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-164,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721459,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-165,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,0
1539805721494,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-166,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805721527,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-167,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721562,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-168,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721596,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-169,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,0
1539805721629,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-170,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721662,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-171,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721694,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-172,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805721728,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-173,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721762,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-174,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721794,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-175,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721828,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-176,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,0
1539805721862,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-177,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721894,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-178,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721928,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-179,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805721963,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-180,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805721994,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-181,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722029,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-182,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722064,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-183,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722094,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-184,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805722129,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-185,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722164,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-186,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722195,0,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-187,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,0
1539805722232,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-188,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722265,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-189,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805722295,34,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-190,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,34
1539805722332,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-191,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722366,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-192,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722396,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-193,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722432,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-194,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722465,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-195,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722496,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-196,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722532,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-197,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805722565,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-198,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805722596,13,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-199,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,12
1539805722633,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-200,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805722665,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-201,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805722696,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-202,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722732,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-203,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722767,2,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-204,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805722796,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-205,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805722868,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-207,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,2
1539805722897,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-208,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,2
1539805722835,73,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-206,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,73
1539805722934,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-209,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805722964,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-210,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723001,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-211,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805723032,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-212,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805723069,1,HTTP Request,Non HTTP response code: org.apache.http.conn.HttpHostConnectException,Non HTTP response message: Connect to 192.168.99.100:4000 [/192.168.99.100] failed: Connection refused (Connection refused),Thread Group 1-213,text,false,,2785,0,1,1,https://192.168.99.100:4000/,0,0,1
1539805723101,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-214,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723135,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-215,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805723168,6,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-216,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,6
1539805723202,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-217,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723235,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-218,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805723268,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-219,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723302,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-220,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805723337,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-221,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723368,51,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-222,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,50
1539805723403,16,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-223,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,16
1539805723437,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-224,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723468,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-225,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723504,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-226,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723535,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-227,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805723571,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-228,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723603,14,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-229,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,14
1539805723704,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-232,text,false,,2746,0,3,3,https://192.168.99.100:4000/,0,0,2
1539805723669,48,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-231,text,false,,2746,0,2,2,https://192.168.99.100:4000/,0,0,48
1539805723639,79,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-230,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,79
1539805723738,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-233,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805723767,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-234,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805723805,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-235,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723837,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-236,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723872,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-237,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723904,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-238,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805723939,4,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-239,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,4
1539805723972,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-240,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805724005,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-241,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
1539805724036,2,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-242,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,2
1539805724073,3,HTTP Request,Non HTTP response code: javax.net.ssl.SSLException,Non HTTP response message: Unsupported or unrecognized SSL message,Thread Group 1-243,text,false,,2746,0,1,1,https://192.168.99.100:4000/,0,0,3
