timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1538115831748,212,HTTP Request,200,OK,Thread Group 1-24,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,212,0,155
1538115831851,208,HTTP Request,200,OK,Thread Group 1-25,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,151
1538115831948,220,HTTP Request,200,OK,Thread Group 1-26,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,220,0,159
1538115832048,223,HTTP Request,200,OK,Thread Group 1-27,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,223,0,162
1538115832149,226,HTTP Request,200,OK,Thread Group 1-28,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,226,0,160
1538115832253,227,HTTP Request,200,OK,Thread Group 1-29,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,226,0,166
1538115832353,226,HTTP Request,200,OK,Thread Group 1-30,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,226,0,161
1538115832454,253,HTTP Request,200,OK,Thread Group 1-31,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,253,0,191
1538115832552,244,HTTP Request,200,OK,Thread Group 1-32,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,244,0,182
1538115832653,209,HTTP Request,200,OK,Thread Group 1-33,text,true,,1014,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,208,0,148
1538115832749,192,HTTP Request,200,OK,Thread Group 1-34,text,true,,1013,133,2,2,https://sampleapp-eecs6432.mybluemix.net/,192,0,142
1538115832848,227,HTTP Request,200,OK,Thread Group 1-35,text,true,,1013,133,3,3,https://sampleapp-eecs6432.mybluemix.net/,227,0,156
